,rel_type,child_part_num,parent_part_num
21726,P,973c28h03pr0022,973c28h03
21727,P,973c28h03pr2330,973c28h03
21728,P,973c28h03pr2284,973c28h03
21729,P,973c27h27pr4881,973c27h27
21730,P,973c27h27pr4867,973c27h27
21731,M,14769pr9999,4150pr0012
21732,R,87587,2547
21733,P,973c01h27pr1545,973c01h27
21734,P,973c01h27pr1816,973c01h27
21735,P,973c01h01pr1820,973c01h01
21736,P,973c01h01pr2754,973c01h01
21737,A,973c01h01pr2754,973c01h01pr2030
21738,A,973c01h01pr2202,973c01h01pr2030
21739,P,973c01h01pr2202,973c01h01
21740,P,973c01h01pr2850,973c01h01
21741,P,973c01h27pr2675,973c01h27
21742,P,973c01h03pr0420,973c01h03
21743,P,973c01h03pr1869,973c01h03
21744,P,973c01h03pr0179,973c01h03
21745,P,973c01h03pr2903,973c01h03
21746,P,973c01h03pr2848,973c01h03
21747,P,973c01h03pr2849,973c01h03
21748,P,973c01h03pr2360,973c01h03
21749,P,973c01h03pr3954,973c01h03
21750,P,973c01h03pr3858,973c01h03
21751,P,973c01h01pr2568,973c01h01
21752,P,973c01h28pr5456,973c01h28
21753,P,973c01h03pr4213,973c01h03
21754,P,973c01h03pr4972,973c01h03
21755,P,973c01h03pr4970,973c01h03
21756,P,973c01h03pr3883,973c01h03
21757,P,973c01h03pr4745,973c01h03
21758,A,973c26h02pr1326,973c26h02pr1808
21759,P,973c01h01pr3938,973c01h01
21760,P,973c01h01pr3957,973c01h01
21761,P,973c01h03pr1516,973c01h03
21762,P,973c01h03pr1734,973c01h03
21763,P,973c03h12pr2713,973c03h12
21764,P,973c03h03pr3154,973c03h03
21765,P,973c03h12pr3354,973c03h12
21766,P,973c03h02pr3365,973c03h02
21767,P,973c03h12pr3088,973c03h12
21768,P,973c03h02pr3356,973c03h02
21769,P,973c03h27pr3386,973c03h27
21770,P,973c03h01pr3489,973c03h01
21771,P,970c00pr1952,970c00
21772,P,970d17pr9919,970d00
21773,T,973c07h07,973c00
21774,A,973c05h01pr0260,973c05h02pr3906
21775,P,20512pr0003,20512
21776,P,973c22h01pr0105,973c22h01
21777,P,973c22h01pr0124,973c22h01
21778,P,973c22h01pr0125,973c22h01
21779,P,973c22h01pr0126,973c22h01
21780,P,973c22h01pr0244,973c22h01
21781,P,973c22h01pr0245,973c22h01
21782,P,973c22h01pr0246,973c22h01
21783,P,973c22h01pr0254,973c22h01
21784,P,973c22h01pr0206,973c22h01
21785,P,973c22h01pr0017,973c22h01
21786,P,973c22h01pr0045,973c22h01
21787,P,973c22h01pr0264,973c22h01
21788,P,973c22h01pr2833,973c22h01
21789,P,973c22h01pr2676,973c22h01
21790,P,973c22h01pr2581,973c22h01
21791,A,973c22h01pr3660,973c22h01pr3659
21792,P,973c22h01pr0053,973c22h01
21793,P,973c22h01pr0062,973c22h01
21794,P,973c22h01pr0004,973c22h01
21795,P,973c22h01pr0012,973c22h01
21796,P,973c22h01pr0040,973c22h01
21797,P,973c22h01pr0041,973c22h01
21798,P,973c22h01pr0048,973c22h01
21799,P,973c22h01pr0019,973c22h01
21800,P,973c22h01pr0034,973c22h01
21801,P,973c22h01pr0035,973c22h01
21802,P,973c22h01pr0066,973c22h01
21803,P,973c22h01pr0059,973c22h01
21804,P,973c22h01pr0095,973c22h01
21805,P,973c22h01pr0110,973c22h01
21806,P,973c22h01pr0116,973c22h01
21807,P,973c22h01pr0167,973c22h01
21808,P,973c22h01pr0169,973c22h01
21809,P,973c22h01pr0171,973c22h01
21810,P,973c22h01pr0175,973c22h01
21811,P,973c22h01pr0208,973c22h01
21812,P,973c22h01pr0235,973c22h01
21813,P,973c22h01pr0249,973c22h01
21814,P,973c22h01pr0274,973c22h01
21815,P,973c22h01pr0292,973c22h01
21816,P,973c22h01pr1783,973c22h01
21817,A,973c22h01pr1783,973c22h01pr4898
21818,P,973c22h01pr1170,973c22h01
21819,P,973c22h01pr1757,973c22h01
21820,P,3005pr9941,3005
21821,P,973c22h01pr1446,973c22h01
21822,P,973c22h01pr1356,973c22h01
21823,P,973c22h01pr1722,973c22h01
21824,P,973c22h01pr1623,973c22h01
21825,P,973c22h01pr1823,973c22h01
21826,P,973c22h01pr1832,973c22h01
21827,P,973c22h01pr1914,973c22h01
21828,P,973c22h01pr2161,973c22h01
21829,P,973c22h01pr0117,973c22h01
21830,P,973c22h01pr0003,973c22h01
21831,P,973c22h08pr0270,973c22h08
21832,P,973c22h08pr0295,973c22h08
21833,P,973c22h03pr9895,973c22h03
21834,P,973c22h27pr9983,973c22h27
21835,P,973c11h02pr9651,973c11h02
21836,P,973c11h02pr9652,973c11h02
21837,P,973c11h02pr4464,973c11h02
21838,T,973c27h27,973c00
21839,P,973c27h27pr1705,973c27h27
21840,P,973c27h27pr4699,973c27h27
21841,P,973c27h27pr4211,973c27h27
21842,P,973c27h27pr3892,973c27h27
21843,P,973c27h27pr3307,973c27h27
21844,P,973c27h27pr3166,973c27h27
21845,P,973c27h27pr3165,973c27h27
21846,P,973c27h27pr2015,973c27h27
21847,P,973c27h27pr0176,973c27h27
21848,P,973c27h27pr0113,973c27h27
21849,P,973c27h27pr3708,973c27h27
21850,P,973c27h27pr3913,973c27h27
21851,P,973c27h27pr3902,973c27h27
21852,P,973c27h27pr3733,973c27h27
21853,P,973c27h27pr3332,973c27h27
21854,P,973c27h27pr3327,973c27h27
21855,P,973c27h27pr2761,973c27h27
21856,P,973c27h27pr2235,973c27h27
21857,P,973c27h27pr2059,973c27h27
21858,P,973c27h27pr2029,973c27h27
21859,P,973c27h27pr1886,973c27h27
21860,P,973c27h27pr1540,973c27h27
21861,P,973c27h27pr1552,973c27h27
21862,P,973c27h27pr1655,973c27h27
21863,P,973c27h27pr1744,973c27h27
21864,P,973c27h27pr1491,973c27h27
21865,P,973c27h27pr1434,973c27h27
21866,P,973c27h27pr1409,973c27h27
21867,P,973c27h27pr1348,973c27h27
21868,P,973c27h27pr1344,973c27h27
21869,P,973c27h27pr1317,973c27h27
21870,P,973c27h27pr0026,973c27h27
21871,P,973c27h27pr0296,973c27h27
21872,A,973c27h27pr0296,973c27h27pr4746
21873,P,973c27h27pr4746,973c27h27
21874,P,973c27h27pr0656,973c27h27
21875,P,973c27h27pr1836,973c27h27
21876,P,973c27h27pr1646,973c27h27
21877,P,973c31h01pr4903,973c31h01
21878,P,973c21h21pr4764,973c21h21
21879,P,973c11h01pr4370,973c11h01
21880,P,970c00pr9886,970c00
21881,P,970d01pr1219,970d00
21882,P,970d06pr0001,970d00
21883,P,970d11pr0137,970d00
21884,P,970d14pr0303,970d00
21885,P,1022Apr0025,1022A
21886,P,970d32pr1911,970d00
21887,T,970d35,970d00
21888,P,970d36pr9999,970d00
21889,P,970d37pr1837,970d00
21890,P,970e08pr0926,970e08
21891,P,21019x001pat01pr1401,21019x001pat01
21892,P,21019x026pat01pr9913,21019x026pat01
21893,T,21019x026pat02,21019c00
21894,P,21019x026pat02pr1442,21019x026pat02
21895,T,21019x221pat01,21019c00
21896,P,21019x221pat01pr1204,21019x221pat01
21897,P,22385pr0112,22385
21898,P,22385pr9970,22385
21899,P,22385pr9973,22385
21900,P,22385pr0115,22385
21901,P,22385pr0116,22385
21902,P,22385pr0117,22385
21903,P,22385pr0118,22385
21904,P,22385pr0119,22385
21905,P,22385pr0120,22385
21906,P,22385pr0121,22385
21907,P,22385pr0122,22385
21908,P,22385pr0123,22385
21909,P,22385pr0124,22385
21910,P,22385pr0125,22385
21911,P,22385pr0126,22385
21912,P,22385pr9969,22385
21913,P,22385pr0128,22385
21914,P,22385pr0129,22385
21915,P,22385pr0130,22385
21916,P,22385pr0131,22385
21917,P,1022Apr0023,1022A
21918,M,42135,32039
21919,A,973c07h03pr1795,973c07h03pr2638
21920,P,973c22h01pr0174,973c22h01
21921,P,973c22h01pr0207,973c22h01
21922,P,973c22h01pr0209,973c22h01
21923,P,973c22h01pr0211,973c22h01
21924,P,973c22h01pr1397,973c22h01
21925,A,973c22h08,973c22h12
21926,T,973c22h11,973c00
21927,P,973c27h27pr0090,973c27h27
21928,P,973c27h27pr1884,973c27h27
21929,P,973c09h02pr4884,973c09h02
21930,P,973c41h02pr2213,973c41h02
21931,P,973c41h02pr2788,973c41h02
21932,M,50334,14137
21933,T,973c17h17,973c00
21934,P,973c17h17pr0150,973c17h17
21935,T,973c17h01,973c00
21936,P,973c17h01pr0041,973c17h01
21937,P,973c17h01pr0039,973c17h01
21938,P,973c17h01pr0047,973c17h01
21939,P,973c17h01pr0088,973c17h01
21940,P,973c17h01pr0194,973c17h01
21941,P,973c17h01pr0291,973c17h01
21942,P,973c17h01pr0338,973c17h01
21943,P,973c17h01pr0146,973c17h01
21944,P,973c17h01pr0057,973c17h01
21945,P,973c17h01pr0153,973c17h01
21946,P,973c17h01pr0147,973c17h01
21947,A,973c03h01pr3489,973c03h02pr3365
21948,P,973c03h12pr2907,973c03h12
21949,P,973c01h01pr9994,973c01h01
21950,A,973c01h01pr9994,973c01h01pr2319
21951,P,973c37h01pr9999,973c37h01
21952,A,973c06h18pr4230,973c31h01pr9747
21953,P,973c01h01pr2737,973c01h01
21954,P,973c12h19pr0353,973c12h19
21955,P,30144pr0122,30144
21956,P,973c03h03pr9796,973c03h03
21957,P,24309pr0007,24309
21958,P,3008pr0043,3008
21959,P,3008pr0044,3008
21960,P,10202pr0013,10202
21961,P,10202pr0014,10202
21962,P,76796pr0001,76796
21963,P,54200pr0004,54200
21964,P,93273pr9993,93273
21965,B,98138pr0201,73095
21966,B,2047,2047c01
21967,R,2047,upn0296
21968,B,upn0296,2047c01
21969,A,98465pr0005,98465pr0008
21970,A,98465pr0007,98465pr0051
21971,B,973p46,973c28h01pr0046
21972,B,973p46,973c31h01pr0046
21973,B,973p25,973c27h01pr0022
21974,B,973p25,973c27h01pr9830
21975,B,973p16,973c27h01pr0016
21976,B,973p72,973c27h01pr0072
21977,B,973p1c,973c27h01pr0203
21978,B,973p3r,973c28h01pr9999
21979,B,973p39,973c28h01pr0039
21980,B,973psq,973c08h01pr0002
21981,B,973psq,973c12h02pr1263
21982,B,973prh,973c34h12pr1484
21983,P,98138pr0313,98138
21984,B,973p20,973c27h01pr1190
21985,A,973e048pr9999,973e047pr9999
21986,P,3626cpr3415,3626c
21987,A,973e014pr0331,973e014pr4916
21988,A,80045a,80045
21989,R,73092,2920
21990,R,73092,2607
21991,M,65304,32054
21992,A,93231,4499
21993,A,47457,41855
21994,R,73092,30159
21995,R,73092,2609a
21996,R,73092,2609b
21997,P,3068bpr0445,3068b
21998,P,3626cpr3347,3626c
21999,P,3626cpr3348,3626c
22000,P,3626cpr3355,3626c
22001,P,3626cpr3364,3626c
22002,P,3626cpr3371,3626c
22003,P,18277pr0005,18277
22004,P,15504pr0005,15504
22005,P,98376pr0003,98376
22006,P,3626cpr3392,3626c
22007,P,3626cpr3389,3626c
22008,P,3626cpr3393,3626c
22009,P,11640pr0006,11640
22010,P,87079pr0243,87079
22011,P,4162pr0084,4162
22012,P,3069bpr0326,3069b
22013,P,3626cpr3362,3626c
22014,P,3626cpr3368,3626c
22015,P,87552pr0011,87552
22016,P,87552pr0012,87552
22017,P,42918pr0005,42918
22018,P,2431pr0166,2431
22019,P,87079pr0244,87079
22020,P,15068pr0045,15068
22021,P,15068pr0046,15068
22022,P,970c00pr2134,970c00
22023,P,3004pr0070,3004
22024,P,19729pr0038,19729
22025,P,25269pr0029,25269
22026,P,24246pr0015,24246
22027,P,3070bpr0241,3070b
22028,P,24246pr0016,24246
22029,P,24246pr0017,24246
22030,P,3070bpr0248,3070b
22031,P,98138pr0187,98138
22032,P,24246pr0018,24246
22033,P,24246pr0019,24246
22034,P,98138pr0188,98138
22035,P,98138pr0189,98138
22036,P,98138pr0190,98138
22037,P,24246pr0020,24246
22038,P,24246pr0021,24246
22039,P,3070bpr0249,3070b
22040,P,98138pr0191,98138
22041,P,24246pr0024,24246
22042,P,24246pr0025,24246
22043,P,3070bpr0252,3070b
22044,P,3626cpr3416,3626c
22045,P,3626cpr3418,3626c
22046,P,98138pr9987,98138
22047,P,3626cpr3421,3626c
22048,P,3626cpr3424,3626c
22049,P,3626cpr3422,3626c
22050,P,3626cpr3423,3626c
22051,P,3626cpr3425,3626c
22052,P,3626cpr3426,3626c
22053,P,75513pr0001,75513
22054,P,3626cpr3435,3626c
22055,P,3626cpr3419,3626c
22056,P,3626cpr3420,3626c
22057,P,25269pr0028,25269
22058,P,25269pr0027,25269
22059,P,16925c01pr0154,16925
22060,P,3626cpr3417,3626c
22061,P,87079pr0232,87079
22062,P,66857pr0004,66857
22063,P,14769pr1175,14769
22064,P,3626cpr3436,3626c
22065,P,3626cpr3438,3626c
22066,P,11602pr0015,11602
22067,P,92198pr0227,92198
22068,P,92817c01pr0218,92817
22069,P,92198pr0244,92198
22070,P,3626cpr3356,3626c
22071,P,26603pr0044,26603
22072,P,92198pr0225,92198
22073,P,92198pr0224,92198
22074,P,92198pr0223,92198
22075,P,92198pr0226,92198
22076,P,3037pr0021,3037
22077,P,47753pr0021,47753
22078,P,85984pr0023,85984
22079,P,3297pr0028,3297
22080,P,45677pr9998,45677
22081,P,28631pr0341,28631
22082,P,3003pr0158,3003
22083,M,35328,21849
22084,P,35328pr0001,35328
22085,P,35328pr0002,35328
22086,B,76793b,76793c01
22087,B,76793a,76793c01
22088,R,76793a,76793b
22089,P,32474pr1021,32474
22090,P,3960pr9972,3960
22091,P,36036pr0027,36036
22092,R,87777,30325
22093,P,3069bpr0322,3069b
22094,P,2431pr0158,2431
22095,A,2431pr0158,2431pr0017
22096,P,14769pr1173,14769
22097,R,70946c01,70943c01
22098,P,67644pr0004,67644
22099,P,18832pr0009,18832
22100,R,65129,65128
22101,P,14769pr1178,14769
22102,P,14769pr1177,14769
22103,A,15320c02,15320c03
22104,A,15320c02,15320c01
22105,P,2302pr0018,2302
22106,P,2302pr0019,2302
22107,P,98223pr9996,98223
22108,P,31333pr0011,31333
22109,A,31213pr9993,31213pr0036
22110,P,31213pr9993,31213
22111,P,4162pr0090,4162
22112,P,3068bpr0498,3068b
22113,P,69073pr0003,69073
22114,P,6239pr0014,6239
22115,P,98138pr9993,98138
22116,P,2586pr0030,2586
22117,P,3626cpr9786,3626c
22118,P,970c00pr9830,970c00
22119,B,upn0272b,737ac01
22120,B,upn0272b,737ac02
22121,B,upn0272a,160ac01
22122,R,upn0260,7864
22123,P,59349pr0007,59349
22124,P,970c00pr9829,970c00
22125,P,970c00pr2050,970c00
22126,P,970c00pr9828,970c00
22127,B,upn0267,564c01
22128,P,973c22h27pr5551,973c22h27
22129,R,72224pr0003,72362pr0001
22130,P,3626cpr9785,3626c
22131,B,upn0267,upn0259c01
22132,P,973c22h01pr5527,973c22h01
22133,P,970c00pr9827,970c00
22134,P,970c00pr2051,970c00
22135,P,970c00pr9826,970c00
22136,P,973c05h03pr0001,973c05h03
22137,P,3626cpr9784,3626c
22138,P,970c00pr9825,970c00
22139,P,21019c00pat004pr2049,21019c00pat004
22140,A,973c27h01pr1196,973c27h01pr3491
22141,A,973c27h01pr1196,973c27h01pr9999
22142,P,21019c00pat004pr2056,21019c00pat004
22143,P,3960pr0047,3960
22144,P,1021Apr0032,1021A
22145,P,30144pr0162,30144
22146,P,30144pr0174,30144
22147,P,30144pr0135,30144
22148,P,30144pr0119,30144
22149,P,30144pr0113,30144
22150,P,30144pr0137,30144
22151,P,30144pr0133,30144
22152,P,30144pr0158,30144
22153,P,21019c00pat004pr2057,21019c00pat004
22154,P,970x135pr2055,970x135
22155,P,970x028pr2053,970x028
22156,P,973c24h26pr5535,973c24h26
22157,P,970c00pr2002,970c00
22158,P,970c00pr2007,970c00
22159,P,973c03h12pr5425,973c03h12
22160,P,970e04pr0002,970e04
22161,P,970c00pr2008,970c00
22162,M,3626cpr0411,3626bpr0411
22163,A,3626cpr0411,3626cpr1578
22164,P,30144pr0148,30144
22165,P,973c31h01pr0001,973c31h01
22166,P,98138pr9992,98138
22167,P,1021Apr0033,1021A
22168,P,98138pr9991,98138
22169,P,69073pr0004,69073
22170,P,970c00pr2047,970c00
22171,P,1021Apr0035,1021A
22172,P,3068bpr0462,3068b
22173,P,3068bpr0463,3068b
22174,P,3068bpr0464,3068b
22175,P,3068bpr0465,3068b
22176,P,3068bpr0466,3068b
22177,P,3068bpr0467,3068b
22178,P,3068bpr0468,3068b
22179,P,3068bpr0469,3068b
22180,P,3068bpr0470,3068b
22181,P,3068bpr0471,3068b
22182,P,3068bpr0472,3068b
22183,P,3068bpr0473,3068b
22184,P,3068bpr0474,3068b
22185,P,3068bpr0475,3068b
22186,P,3068bpr0476,3068b
22187,P,3068bpr0477,3068b
22188,P,3068bpr0478,3068b
22189,P,3068bpr0479,3068b
22190,P,3068bpr0480,3068b
22191,P,3068bpr0481,3068b
22192,P,3068bpr0482,3068b
22193,P,3068bpr0483,3068b
22194,P,3068bpr0484,3068b
22195,P,3068bpr0485,3068b
22196,P,14769pr1179,14769
22197,P,15535pr0008,15535
22198,P,52886pr0001,52886
22199,P,30144pr0171,30144
22200,P,30144pr0048,30144
22201,P,30144pr0273,30144
22202,P,30144pr0242,30144
22203,P,30144pr0210,30144
22204,P,30144pr0272,30144
22205,P,30144pr0187,30144
22206,P,30144pr0223,30144
22207,B,3068bpr9796,3068bc01
22208,B,3068bpr9797,3068bc01
22209,B,3068bpr9798,3068bc01
22210,B,3068bpr9799,3068bc01
22211,B,3068bpr9800,3068bc01
22212,B,3068bpr9801,3068bc01
22213,B,3068bpr9802,3068bc01
22214,B,3068bpr9803,3068bc01
22215,B,3068bpr9804,3068bc01
22216,B,3068bpr9805,3068bc01
22217,B,3068bpr9806,3068bc01
22218,B,3068bpr9807,3068bc01
22219,B,3068bpr9808,3068bc01
22220,B,3068bpr9809,3068bc01
22221,B,3068bpr9810,3068bc01
22222,B,3068bpr9811,3068bc01
22223,B,3068bpr9812,3068bc01
22224,B,3068bpr9813,3068bc01
22225,B,3068bpr9814,3068bc01
22226,B,3068bpr9815,3068bc01
22227,B,3068bpr9816,3068bc01
22228,B,3068bpr9817,3068bc01
22229,B,3068bpr9818,3068bc01
22230,B,3068bpr9819,3068bc01
22231,B,3068bpr9820,3068bc01
22232,B,3068bpr9821,3068bc01
22233,B,3068bpr9822,3068bc01
22234,B,3068bpr9823,3068bc01
22235,B,3068bpr9824,3068bc01
22236,B,3068bpr9825,3068bc01
22237,B,3068bpr9826,3068bc01
22238,B,3068bpr9827,3068bc01
22239,B,3068bpr9828,3068bc01
22240,B,3068bpr9829,3068bc01
22241,B,3068bpr9830,3068bc01
22242,B,3068bpr9831,3068bc01
22243,B,3068bpr9832,3068bc01
22244,B,3068bpr9833,3068bc01
22245,B,3068bpr9834,3068bc01
22246,B,3068bpr9835,3068bc01
22247,B,3068bpr9836,3068bc01
22248,B,3068bpr9837,3068bc01
22249,B,3068bpr9838,3068bc01
22250,B,3068bpr9839,3068bc01
22251,B,3068bpr9840,3068bc01
22252,B,3068bpr9841,3068bc01
22253,B,3068bpr9842,3068bc01
22254,B,3068bpr9843,3068bc01
22255,B,3068bpr9844,3068bc01
22256,B,3068bpr9845,3068bc01
22257,B,3068bpr9846,3068bc01
22258,B,3068bpr9847,3068bc01
22259,B,3068bpr9848,3068bc01
22260,B,3068bpr9849,3068bc01
22261,B,3068bpr9850,3068bc01
22262,B,3068bpr9851,3068bc01
22263,B,3068bpr9852,3068bc01
22264,B,3068bpr9853,3068bc01
22265,B,3068bpr9854,3068bc01
22266,B,3068bpr9857,3068bc01
22267,B,3068bpr9858,3068bc01
22268,B,3068bpr9859,3068bc01
22269,B,3068bpr9860,3068bc01
22270,B,3068bpr9861,3068bc01
22271,B,3068bpr9864,3068bc01
22272,B,3068bpr9866,3068bc01
22273,B,3068bpr9867,3068bc01
22274,B,3068bpr9868,3068bc01
22275,B,3068bpr9869,3068bc01
22276,B,3068bpr9882,3068bc01
22277,B,3068bpr9880,3068bc01
22278,B,3068bpr9879,3068bc01
22279,B,3068bpr9878,3068bc01
22280,B,3068bpr9877,3068bc01
22281,B,3068bpr9876,3068bc01
22282,B,3068bpr9875,3068bc01
22283,B,3068bpr9873,3068bc01
22284,B,3068bpr9872,3068bc01
22285,B,3068bpr9871,3068bc01
22286,B,3068bpr9870,3068bc01
22287,P,973g22c01h01pr3797,973g22c01h01
22288,A,98138pr9993,98138pr0154
22289,P,973g31c01h01pr2748,973g31c01h01
22290,P,973g31c01h01pr4857,973g31c01h01
22291,P,30144pr0192,30144
22292,P,30144pr0315,30144
22293,P,30144pr0274,30144
22294,P,30144pr0221,30144
22295,P,30144pr0101,30144
22296,P,30144pr0114,30144
22297,P,30144pr0201,30144
22298,P,30144pr0112,30144
22299,P,30144pr0316,30144
22300,A,75887,32999
22301,P,970c00pr2005,970c00
22302,P,973c37h01pr5423,973c37h01
22303,P,970c00pr2014,970c00
22304,P,973c34h34pr5438,973c34h34
22305,P,970c00pr2034,970c00
22306,P,973c27h27pr5484,973c27h27
22307,P,973c01h01pr5499,973c01h01
22308,P,973c01h01pr5393,973c01h01
22309,P,970c00pr1996,970c00
22310,P,973c27h01pr5394,973c27h01
22311,P,65783pr0001,65783
22312,P,970c00pr2023,970c00
22313,P,970c00pr2035,970c00
22314,P,970c00pr2010,970c00
22315,P,21019c00pat005pr1999,21019c00pat005
22316,P,21019c00pat005pr1995,21019c00pat005
22317,P,970c00pr2000,970c00
22318,P,970c00pr2003,970c00
22319,P,970c00pr2004,970c00
22320,P,21019x026pat01pr2043,21019x026pat01
22321,A,21019x026pat01pr2043,21019x026pat01pr1808
22322,P,973c03h02pr5431,973c03h02
22323,A,973c03h02pr5431,973c03h02pr0300
22324,P,30144pr9988,30144
22325,P,3626cpr9724,3626c
22326,P,970c00pr2064,970c00
22327,P,87562pr0001,87562
22328,A,973e091pr3827,973e090pr1637
22329,P,24246pr9999,24246
22330,B,24246pr9999,73099
22331,P,24246pr9998,24246
22332,B,24246pr9998,73099
22333,P,24246pr9997,24246
22334,B,24246pr9997,73099
22335,P,24246pr9996,24246
22336,B,24246pr9996,73099
22337,P,24246pr9995,24246
22338,B,24246pr9995,73099
22339,P,24246pr9994,24246
22340,B,24246pr9994,73099
22341,P,24246pr9993,24246
22342,B,24246pr9993,73099
22343,P,98138pr9983,98138
22344,B,98138pr9983,73095
22345,P,98138pr0193,98138
22346,B,98138pr0193,73095
22347,P,98138pr0194,98138
22348,B,98138pr0194,73095
22349,P,98138pr0195,98138
22350,B,98138pr0195,73095
22351,P,98138pr0196,98138
22352,B,98138pr0196,73095
22353,P,98138pr9988,98138
22354,B,98138pr9988,73095
22355,P,98138pr0198,98138
22356,B,98138pr0198,73095
22357,P,98138pr0199,98138
22358,P,98138pr0200,98138
22359,P,98138pr0201,98138
22360,B,98138pr0202,73095
22361,P,30144pr0266,30144
22362,P,30144pr0215,30144
22363,P,30144pr0054,30144
22364,P,30144pr0079,30144
22365,A,10111pr0004,10111pr0002
22366,A,75121pr0019,75121pr0001
22367,B,973p68,973c27h03pr0068
22368,B,98138pr0204,73095
22369,B,24246pr9992,73099
22370,P,24246pr9992,24246
22371,R,3742,3741
22372,A,973c01h01pr4899,973c01h01pr3017
22373,B,2344,4616ac01
22374,P,penupn0036c06pr0001,penupn0036c06
22375,P,penupn0036c09pr0001,penupn0036c09
22376,P,penupn0003pr0001,penupn0003
22377,P,penupn0004pr0001,penupn0004
22378,P,penupn0006pr0001,penupn0006
22379,P,penupn0006pr0002,penupn0006
22380,P,penupn0004pr0002,penupn0004
22381,P,penupn0004pr0003,penupn0004
22382,P,penupn0006pr0004,penupn0006
22383,P,penupn0004pr0004,penupn0004
22384,P,penupn0011pr0001,penupn0011
22385,P,penupn0003pr0002,penupn0003
22386,P,penupn0006pr0003,penupn0006
22387,M,3626cpr9972,3626bpr0837
22388,P,3626cpr9972,3626c
22389,P,970c00pr2170,970c00
22390,M,3626cpr0898,3626bpr0898
22391,M,3626cpr9971,3626bpr0225
22392,P,penupn0003pr0003,penupn0003
22393,P,penupn0004pr0005,penupn0004
22394,P,penupn0003pr0004,penupn0003
22395,P,penupn0004pr0006,penupn0004
22396,P,penupn0004pr0007,penupn0004
22397,P,penupn0004pr0008,penupn0004
22398,P,penupn0006pr0006,penupn0006
22399,P,penupn0006pr0007,penupn0006
22400,P,penupn0006pr0008,penupn0006
22401,P,penupn0004pr0009,penupn0004
22402,P,penupn0004pr0010,penupn0004
22403,P,penupn0004pr0011,penupn0004
22404,P,penupn0004pr0012,penupn0004
22405,P,penupn0006pr0009,penupn0006
22406,P,penupn0006pr0010,penupn0006
22407,P,penupn0003pr0005,penupn0003
22408,P,penupn0003pr0006,penupn0003
22409,P,penupn0003pr0007,penupn0003
22410,P,penupn0004pr0013,penupn0004
22411,P,penupn0004pr0014,penupn0004
22412,P,penupn0004pr0015,penupn0004
22413,P,penupn0006pr0011,penupn0006
22414,P,penupn0006pr0012,penupn0006
22415,P,penupn0006pr0013,penupn0006
22416,P,30144pr0036,30144
22417,P,3068bpr9912,3068b
22418,P,3068bpr9874,3068b
22419,P,3068bpr9863,3068b
22420,P,970d01pr1407,970d00
22421,P,upn0291pr0001,upn0291
22422,P,penupn0004pr0016,penupn0004
22423,P,penupn0004pr0017,penupn0004
22424,P,penupn0004pr0018,penupn0004
22425,P,penupn0006pr0014,penupn0006
22426,P,penupn0003pr0008,penupn0003
22427,P,penupn0003pr0009,penupn0003
22428,P,penupn0003pr0010,penupn0003
22429,P,penupn0003pr0011,penupn0003
22430,P,penupn0005pr0001,penupn0005
22431,P,penupn0006pr0015,penupn0006
22432,P,penupn0006pr0016,penupn0006
22433,P,penupn0004pr0019,penupn0004
22434,P,penupn0004pr0020,penupn0004
22435,P,penupn0004pr0021,penupn0004
22436,P,penupn0004pr0022,penupn0004
22437,P,penupn0004pr0023,penupn0004
22438,P,penupn0003pr0012,penupn0003
22439,P,penupn0004pr0024,penupn0004
22440,P,3068bpr9862,3068b
22441,P,penupn0004pr0025,penupn0004
22442,P,penupn0004pr0026,penupn0004
22443,P,penupn0004pr0027,penupn0004
22444,P,penupn0005pr0002,penupn0005
22445,P,penupn0004pr0028,penupn0004
22446,P,penupn0004pr0029,penupn0004
22447,P,penupn0004pr0030,penupn0004
22448,P,penupn0004pr0031,penupn0004
22449,P,penupn0004pr0032,penupn0004
22450,P,penupn0006pr0017,penupn0006
22451,P,penupn0006pr0018,penupn0006
22452,P,penupn0003pr0013,penupn0003
22453,P,penupn0006pr0019,penupn0006
22454,P,penupn0004pr0033,penupn0004
22455,P,penupn0004pr0034,penupn0004
22456,P,penupn0004pr0035,penupn0004
22457,P,penupn0004pr0036,penupn0004
22458,P,penupn0004pr0037,penupn0004
22459,P,penupn0004pr0038,penupn0004
22460,P,penupn0004pr0039,penupn0004
