,inventory_id,fig_num,quantity
1116,1786,fig-007159,1
1117,1787,fig-003680,1
1118,1787,fig-003681,1
1119,1787,fig-003682,1
1120,1787,fig-003684,1
1121,1787,fig-003685,1
1122,1789,fig-002309,1
1123,1790,fig-001538,1
1124,1796,fig-000020,1
1125,1808,fig-001047,1
1126,1809,fig-001254,1
1127,1809,fig-002704,1
1128,1818,fig-006956,1
1129,1819,fig-000291,1
1130,1819,fig-000838,1
1131,1819,fig-005169,1
1132,1819,fig-005170,1
1133,1819,fig-005171,1
1134,1819,fig-005172,1
1135,1819,fig-005173,1
1136,1820,fig-005143,1
1137,1820,fig-005145,1
1138,1821,fig-000614,1
1139,1823,fig-000374,1
1140,1823,fig-004510,1
1141,1823,fig-006859,1
1142,1823,fig-007421,1
1143,1823,fig-007422,1
1144,1828,fig-003613,1
1145,1828,fig-003615,1
1146,1832,fig-007139,1
1147,1832,fig-007140,1
1148,1832,fig-007141,1
1149,1832,fig-007142,1
1150,1832,fig-007143,1
1151,1832,fig-007144,1
1152,1833,fig-006700,1
1153,1833,fig-006701,1
1154,1833,fig-006702,1
1155,1833,fig-006703,1
1156,1833,fig-006704,1
1157,1833,fig-006705,1
1158,1833,fig-006706,1
1159,1840,fig-000303,1
1160,1840,fig-000806,1
1161,1840,fig-003711,1
1162,1842,fig-001784,1
1163,1842,fig-003573,1
1164,1842,fig-010625,1
1165,1842,fig-010626,1
1166,1842,fig-010627,1
1167,1856,fig-000110,1
1168,1860,fig-000022,1
1169,1864,fig-000770,1
1170,1868,fig-001485,1
1171,1869,fig-001002,1
1172,1869,fig-002229,1
1173,1869,fig-006742,1
1174,1869,fig-007634,1
1175,1869,fig-007670,1
1176,1869,fig-007675,1
1177,1869,fig-007676,1
1178,1869,fig-007678,1
1179,1873,fig-009357,1
1180,1873,fig-009358,1
1181,1875,fig-002585,1
1182,1875,fig-002586,1
1183,1880,fig-001259,1
1184,1881,fig-001426,1
1185,1881,fig-002985,1
1186,1881,fig-002989,1
1187,1881,fig-002990,1
1188,1881,fig-002991,1
1189,1882,fig-010487,1
1190,1886,fig-000960,1
1191,1889,fig-000349,1
1192,1898,fig-006960,1
1193,1899,fig-006810,1
1194,1899,fig-007582,1
1195,1899,fig-007583,1
1196,1899,fig-007584,1
1197,1899,fig-007585,1
1198,1899,fig-007586,1
1199,1899,fig-007587,1
1200,1910,fig-008702,1
1201,1910,fig-008703,1
1202,1912,fig-000755,1
1203,1912,fig-008545,1
1204,1912,fig-008546,1
1205,1914,fig-001501,1
1206,1922,fig-000742,1
1207,1922,fig-010407,1
1208,1923,fig-000691,1
1209,1923,fig-008586,1
1210,1927,fig-000782,3
1211,1930,fig-001415,1
1212,1930,fig-004581,1
1213,1930,fig-004586,1
1214,1930,fig-004591,1
1215,1930,fig-004592,1
1216,1932,fig-009630,1
1217,1932,fig-009631,1
1218,1934,fig-000127,1
1219,1939,fig-006956,1
1220,1946,fig-008166,1
1221,1946,fig-008167,1
1222,1946,fig-008168,1
1223,1950,fig-001004,1
1224,1952,fig-001161,1
1225,1954,fig-000032,1
1226,1962,fig-000413,1
1227,1966,fig-000733,1
1228,1968,fig-000948,1
1229,1974,fig-001290,1
1230,1976,fig-000064,1
1231,1983,fig-000407,1
1232,1985,fig-000565,1
1233,1986,fig-000962,1
1234,1987,fig-004714,1
1235,1987,fig-004715,1
1236,1987,fig-005146,1
1237,1993,fig-001143,1
1238,1998,fig-007854,1
1239,1998,fig-007855,1
1240,1998,fig-007856,1
1241,2001,fig-005185,1
1242,2001,fig-005186,1
1243,2001,fig-005187,1
1244,2001,fig-005188,1
1245,2001,fig-005189,1
1246,2002,fig-009003,2
1247,2002,fig-009004,1
1248,2010,fig-000403,1
1249,2011,fig-000342,3
1250,2011,fig-001178,1
1251,2013,fig-000201,1
1252,2014,fig-003824,1
1253,2014,fig-003825,1
1254,2014,fig-003841,1
1255,2016,fig-001241,1
1256,2024,fig-005946,1
1257,2024,fig-005947,1
1258,2025,fig-010245,1
1259,2025,fig-010246,1
1260,2025,fig-010247,1
1261,2026,fig-005778,1
1262,2026,fig-009258,1
1263,2040,fig-006408,1
1264,2040,fig-006770,1
1265,2041,fig-003612,2
1266,2041,fig-003709,1
1267,2041,fig-003710,1
1268,2041,fig-003711,1
1269,2046,fig-000443,1
1270,2047,fig-007165,1
1271,2047,fig-007166,1
1272,2047,fig-007167,1
1273,2047,fig-007168,1
1274,2048,fig-004391,1
1275,2048,fig-004975,1
1276,2053,fig-001126,1
1277,2056,fig-000742,1
1278,2056,fig-000745,1
1279,2057,fig-009385,1
1280,2057,fig-009386,1
1281,2062,fig-002524,1
1282,2062,fig-003938,1
1283,2062,fig-004047,1
1284,2062,fig-004131,1
1285,2062,fig-004737,1
1286,2062,fig-004738,1
1287,2062,fig-010464,1
1288,2062,fig-010465,1
1289,2062,fig-010466,1
1290,2066,fig-001053,1
1291,2066,fig-007438,1
1292,2066,fig-007439,1
1293,2066,fig-007440,1
1294,2066,fig-007441,1
1295,2067,fig-000508,1
1296,2068,fig-005622,1
1297,2073,fig-003418,1
1298,2073,fig-003419,1
1299,2082,fig-006617,2
1300,2082,fig-006624,1
1301,2084,fig-005187,1
1302,2084,fig-005258,1
1303,2084,fig-005259,1
1304,2084,fig-005260,1
1305,2085,fig-000025,1
1306,2086,fig-006305,1
1307,2086,fig-006307,1
1308,2086,fig-006309,1
1309,2086,fig-006310,1
1310,2087,fig-001122,1
1311,2089,fig-000290,1
1312,2089,fig-000362,1
1313,2089,fig-006598,1
1314,2096,fig-000205,1
1315,2109,fig-000883,1
1316,2110,fig-004565,1
1317,2110,fig-004574,1
1318,2112,fig-002711,1
1319,2112,fig-003033,1
1320,2112,fig-003035,1
1321,2112,fig-003052,1
1322,2112,fig-003053,1
1323,2117,fig-000573,1
1324,2118,fig-002256,1
1325,2118,fig-002278,1
1326,2118,fig-002292,1
1327,2118,fig-002296,1
1328,2125,fig-000020,1
1329,2126,fig-009172,1
1330,2126,fig-009173,1
1331,2126,fig-009174,1
1332,2126,fig-009175,1
1333,2126,fig-009176,1
1334,2126,fig-009177,1
1335,2126,fig-009178,1
1336,2126,fig-009179,1
1337,2126,fig-009180,1
1338,2126,fig-009181,1
1339,2126,fig-009182,1
1340,2126,fig-009183,1
1341,2129,fig-000359,1
1342,2129,fig-000464,1
1343,2129,fig-000526,1
1344,2129,fig-000629,1
1345,2129,fig-000631,1
1346,2129,fig-002226,1
1347,2129,fig-002232,1
1348,2144,fig-001108,1
1349,2144,fig-011065,1
1350,2147,fig-005655,1
1351,2148,fig-000225,1
1352,2148,fig-008218,1
1353,2148,fig-008298,1
1354,2148,fig-009006,1
1355,2148,fig-009032,1
1356,2148,fig-009033,1
1357,2148,fig-009034,1
1358,2148,fig-009035,1
1359,2150,fig-000341,1
1360,2152,fig-006682,3
1361,2152,fig-006683,1
1362,2152,fig-006684,1
1363,2152,fig-006685,1
1364,2152,fig-006686,2
1365,2154,fig-005245,1
1366,2154,fig-005459,1
1367,2154,fig-005461,1
1368,2154,fig-005551,1
1369,2154,fig-005552,1
1370,2154,fig-005563,1
1371,2154,fig-006772,1
1372,2154,fig-006913,1
1373,2154,fig-009104,1
1374,2154,fig-009105,1
1375,2154,fig-009106,1
1376,2154,fig-009107,1
1377,2154,fig-009108,1
1378,2154,fig-009109,1
1379,2154,fig-009110,1
1380,2154,fig-009111,1
1381,2154,fig-009112,1
1382,2154,fig-009113,1
1383,2154,fig-009114,1
1384,2154,fig-009115,1
1385,2154,fig-009116,1
1386,2154,fig-009117,1
1387,2161,fig-003798,1
1388,2162,fig-000725,1
1389,2163,fig-007828,1
1390,2163,fig-007829,1
1391,2163,fig-007830,1
1392,2164,fig-000355,1
1393,2170,fig-000020,2
1394,2170,fig-001127,2
1395,2174,fig-000668,1
1396,2174,fig-002229,1
1397,2174,fig-005522,1
1398,2174,fig-005539,1
1399,2176,fig-001527,1
1400,2180,fig-005198,1
1401,2180,fig-005199,1
1402,2180,fig-005200,1
1403,2181,fig-006974,1
1404,2181,fig-006978,1
1405,2182,fig-000009,1
1406,2182,fig-005012,1
1407,2182,fig-005013,1
1408,2185,fig-001465,1
1409,2191,fig-003244,1
1410,2191,fig-003250,1
1411,2191,fig-003251,1
1412,2191,fig-003252,1
1413,2191,fig-003253,1
1414,2191,fig-003254,1
1415,2191,fig-003255,1
1416,2193,fig-003034,1
1417,2193,fig-003082,1
1418,2201,fig-000004,1
1419,2205,fig-000780,1
1420,2209,fig-000742,1
1421,2211,fig-007601,1
1422,2211,fig-007602,1
1423,2211,fig-007603,1
1424,2211,fig-007604,1
1425,2211,fig-007605,1
1426,2211,fig-007606,1
1427,2211,fig-007607,1
1428,2211,fig-007608,1
1429,2213,fig-007262,1
1430,2213,fig-007263,1
1431,2217,fig-003446,1
1432,2217,fig-003447,1
1433,2223,fig-002325,2
1434,2223,fig-006740,1
1435,2223,fig-006914,1
1436,2223,fig-009931,1
1437,2224,fig-000824,1
1438,2228,fig-000371,1
1439,2230,fig-003332,1
1440,2230,fig-003346,1
1441,2230,fig-003347,1
1442,2230,fig-003348,1
1443,2234,fig-000771,1
1444,2240,fig-006301,1
1445,2241,fig-001085,1
1446,2244,fig-000871,1
1447,2247,fig-000671,1
1448,2248,fig-009597,1
1449,2248,fig-009598,1
1450,2248,fig-009599,1
1451,2248,fig-009600,1
1452,2252,fig-000967,1
1453,2252,fig-002440,1
1454,2260,fig-000570,1
1455,2261,fig-001199,1
1456,2262,fig-001345,1
1457,2266,fig-000438,2
1458,2266,fig-001211,1
1459,2266,fig-004370,1
1460,2266,fig-004371,1
1461,2266,fig-004372,1
1462,2267,fig-000191,1
1463,2267,fig-002325,3
1464,2267,fig-002482,1
1465,2267,fig-006740,1
1466,2267,fig-006914,1
1467,2267,fig-006915,2
1468,2267,fig-007734,1
1469,2267,fig-009527,1
1470,2267,fig-009528,1
1471,2267,fig-009894,1
1472,2267,fig-009895,1
1473,2267,fig-009897,1
1474,2267,fig-009898,1
1475,2267,fig-009899,1
1476,2267,fig-009900,1
1477,2267,fig-009901,1
1478,2267,fig-009902,1
1479,2267,fig-009903,1
1480,2267,fig-009904,1
1481,2267,fig-009905,1
1482,2267,fig-009906,1
1483,2267,fig-009907,1
1484,2267,fig-009908,2
1485,2267,fig-009909,1
1486,2267,fig-009910,2
1487,2267,fig-009911,1
1488,2267,fig-009912,1
1489,2267,fig-010621,1
1490,2272,fig-000250,1
1491,2274,fig-004899,1
1492,2274,fig-004900,1
1493,2274,fig-004901,1
1494,2274,fig-004902,1
1495,2274,fig-004903,1
1496,2282,fig-000889,1
1497,2285,fig-001282,1
1498,2287,fig-003787,1
1499,2287,fig-003880,1
1500,2287,fig-003881,1
1501,2288,fig-005712,1
1502,2288,fig-005713,1
1503,2288,fig-005714,1
1504,2294,fig-004398,1
1505,2294,fig-004399,1
1506,2297,fig-001514,1
1507,2313,fig-004836,3
1508,2313,fig-004837,1
1509,2313,fig-004838,1
1510,2314,fig-000371,1
1511,2318,fig-007007,1
1512,2326,fig-007992,1
1513,2326,fig-008839,1
1514,2328,fig-001187,1
1515,2331,fig-000738,1
1516,2331,fig-000739,1
1517,2331,fig-006430,1
1518,2331,fig-006431,1
1519,2331,fig-006432,1
1520,2331,fig-006433,1
1521,2334,fig-001090,1
1522,2334,fig-003314,1
1523,2334,fig-005265,1
1524,2334,fig-005910,1
1525,2334,fig-005911,1
1526,2334,fig-005912,1
1527,2334,fig-005913,1
1528,2334,fig-005914,1
1529,2335,fig-000220,1
1530,2335,fig-008297,1
1531,2335,fig-008582,1
1532,2335,fig-008583,1
1533,2335,fig-008584,1
1534,2337,fig-007789,1
1535,2338,fig-000124,1
1536,2338,fig-003758,1
1537,2338,fig-009119,1
1538,2346,fig-002514,1
1539,2346,fig-004047,1
1540,2346,fig-004048,1
1541,2346,fig-010443,1
1542,2349,fig-001440,1
1543,2349,fig-008023,1
1544,2349,fig-008089,1
1545,2349,fig-008090,1
1546,2351,fig-009806,1
1547,2351,fig-009807,1
1548,2352,fig-001422,1
1549,2352,fig-003246,1
1550,2354,fig-003492,1
1551,2354,fig-003493,1
1552,2357,fig-008169,1
1553,2357,fig-009623,1
1554,2357,fig-009624,1
1555,2357,fig-009625,1
1556,2359,fig-000132,1
1557,2363,fig-001274,1
1558,2363,fig-005797,1
1559,2363,fig-005800,1
1560,2363,fig-005809,1
1561,2363,fig-005810,2
1562,2363,fig-005811,1
1563,2363,fig-005812,1
1564,2363,fig-005813,1
1565,2363,fig-011286,1
1566,2366,fig-000802,1
1567,2368,fig-000633,1
1568,2371,fig-000426,1
1569,2371,fig-002723,1
1570,2371,fig-002724,1
1571,2371,fig-002725,1
1572,2376,fig-000552,1
1573,2377,fig-001449,1
1574,2377,fig-007020,2
1575,2377,fig-007039,1
1576,2385,fig-000939,1
1577,2386,fig-000134,1
1578,2387,fig-008059,1
1579,2387,fig-008091,1
1580,2387,fig-008092,1
1581,2387,fig-008093,1
1582,2388,fig-001170,1
1583,2390,fig-000108,1
1584,2393,fig-001168,1
1585,2398,fig-000541,1
1586,2399,fig-000331,1
1587,2403,fig-001474,1
1588,2407,fig-000210,1
1589,2407,fig-001179,1
1590,2407,fig-001321,1
1591,2407,fig-001332,1
1592,2411,fig-009628,1
1593,2411,fig-009629,1
1594,2416,fig-000602,1
1595,2421,fig-000753,1
1596,2421,fig-000754,1
1597,2421,fig-001234,1
1598,2421,fig-006954,1
1599,2428,fig-000585,1
1600,2430,fig-002250,1
1601,2430,fig-003086,2
1602,2430,fig-006110,1
1603,2430,fig-006111,1
1604,2430,fig-006112,1
1605,2430,fig-006113,1
1606,2430,fig-006114,1
1607,2430,fig-006115,1
1608,2431,fig-000900,1
1609,2434,fig-008997,1
1610,2434,fig-008998,1
1611,2447,fig-010175,1
1612,2447,fig-010183,1
1613,2447,fig-010184,1
1614,2461,fig-007308,1
1615,2461,fig-007309,1
1616,2461,fig-007310,1
1617,2466,fig-000931,1
1618,2471,fig-007837,1
1619,2471,fig-007838,1
1620,2472,fig-000503,2
1621,2475,fig-000309,1
1622,2479,fig-000169,1
1623,2482,fig-012386,1
1624,2484,fig-000646,1
1625,2485,fig-001252,1
1626,2490,fig-008307,2
1627,2490,fig-008308,1
1628,2491,fig-000642,2
1629,2492,fig-001273,1
1630,2493,fig-000359,1
1631,2494,fig-001171,1
1632,2499,fig-001112,1
1633,2507,fig-000114,1
1634,2507,fig-006950,1
1635,2508,fig-003645,1
1636,2508,fig-003646,1
1637,2516,fig-003652,1
1638,2516,fig-003653,1
1639,2516,fig-010439,1
1640,2520,fig-000156,2
1641,2523,fig-001131,1
1642,2527,fig-001492,1
1643,2527,fig-001885,1
1644,2527,fig-007771,1
1645,2527,fig-007772,1
1646,2527,fig-007773,1
1647,2531,fig-008409,1
1648,2535,fig-002544,1
1649,2535,fig-004155,1
1650,2535,fig-004156,1
1651,2535,fig-004157,1
1652,2536,fig-002483,1
1653,2536,fig-004576,2
1654,2536,fig-006557,1
1655,2536,fig-006558,1
1656,2536,fig-006723,2
1657,2536,fig-006751,1
1658,2540,fig-000124,1
1659,2540,fig-003679,2
1660,2540,fig-003698,1
1661,2540,fig-003699,1
1662,2540,fig-003700,1
1663,2540,fig-003701,1
1664,2540,fig-003702,1
1665,2542,fig-004393,1
1666,2542,fig-008816,1
1667,2542,fig-008988,1
1668,2542,fig-008989,1
1669,2543,fig-004696,2
1670,2543,fig-004966,1
1671,2548,fig-000280,1
1672,2550,fig-001219,1
1673,2563,fig-003519,1
1674,2563,fig-003520,1
1675,2563,fig-003521,1
1676,2563,fig-003522,1
1677,2563,fig-010434,1
1678,2563,fig-010436,1
1679,2565,fig-000418,1
1680,2565,fig-002724,1
1681,2566,fig-000731,1
1682,2571,fig-004170,1
1683,2571,fig-004171,1
1684,2573,fig-000213,1
1685,2573,fig-000417,1
1686,2573,fig-000447,1
1687,2573,fig-002577,1
1688,2574,fig-000862,1
1689,2578,fig-001058,1
1690,2579,fig-000546,1
1691,2579,fig-000598,1
1692,2579,fig-004794,1
1693,2579,fig-004942,1
1694,2579,fig-006707,1
1695,2579,fig-007985,1
1696,2579,fig-008136,1
1697,2579,fig-008163,1
1698,2579,fig-009120,1
1699,2579,fig-009121,1
1700,2579,fig-009122,1
1701,2579,fig-010428,2
1702,2579,fig-011035,1
1703,2579,fig-011036,1
1704,2579,fig-011037,1
1705,2579,fig-011038,1
1706,2579,fig-011039,1
1707,2579,fig-011040,1
1708,2579,fig-011041,1
1709,2579,fig-011042,1
1710,2579,fig-011043,1
1711,2579,fig-011044,1
1712,2579,fig-011045,1
1713,2579,fig-011046,1
1714,2579,fig-011047,1
1715,2579,fig-011048,1
1716,2579,fig-011049,1
1717,2579,fig-011050,1
1718,2579,fig-011051,1
1719,2584,fig-000144,1
1720,2584,fig-000768,1
1721,2584,fig-000772,1
1722,2584,fig-001101,1
1723,2584,fig-001106,1
1724,2584,fig-001330,1
1725,2584,fig-001333,1
1726,2584,fig-003668,1
1727,2584,fig-005759,1
1728,2586,fig-005021,1
1729,2586,fig-005022,1
1730,2594,fig-003414,1
1731,2594,fig-003415,1
1732,2594,fig-003416,1
1733,2597,fig-007556,1
1734,2597,fig-007557,1
1735,2597,fig-007558,1
1736,2597,fig-007559,1
1737,2597,fig-007560,1
1738,2599,fig-001385,1
1739,2603,fig-000662,1
1740,2607,fig-001301,1
1741,2608,fig-000851,1
1742,2608,fig-005098,1
1743,2611,fig-003536,1
1744,2611,fig-003732,1
1745,2613,fig-006820,1
1746,2613,fig-006821,1
1747,2615,fig-000965,1
1748,2618,fig-003712,1
1749,2618,fig-003713,1
1750,2618,fig-003714,1
1751,2618,fig-003715,1
1752,2618,fig-003716,1
1753,2618,fig-003717,1
1754,2619,fig-001010,1
1755,2619,fig-005114,1
1756,2626,fig-005309,1
1757,2626,fig-005310,1
1758,2626,fig-005312,1
1759,2626,fig-005313,1
1760,2626,fig-005314,1
1761,2627,fig-000303,1
1762,2627,fig-002330,1
1763,2630,fig-000706,1
1764,2639,fig-000742,1
1765,2642,fig-000093,1
1766,2642,fig-000096,1
1767,2642,fig-000415,2
1768,2644,fig-008776,1
1769,2651,fig-000855,1
1770,2653,fig-000147,1
1771,2654,fig-000478,1
1772,2654,fig-001250,1
1773,2654,fig-005112,1
1774,2654,fig-006709,1
1775,2654,fig-008840,1
1776,2654,fig-008841,1
1777,2654,fig-008842,1
1778,2656,fig-005235,1
1779,2656,fig-005237,1
1780,2665,fig-000598,1
1781,2665,fig-004796,1
1782,2665,fig-004810,1
1783,2668,fig-000891,1
1784,2669,fig-000596,1
1785,2669,fig-001332,1
1786,2669,fig-005628,1
1787,2670,fig-000712,1
1788,2683,fig-006482,1
1789,2683,fig-006491,2
1790,2691,fig-001164,1
1791,2693,fig-001201,1
1792,2694,fig-000004,1
1793,2695,fig-004976,1
1794,2695,fig-004984,1
1795,2696,fig-003875,1
1796,2696,fig-003876,2
1797,2700,fig-001254,1
1798,2704,fig-003366,1
1799,2704,fig-003371,1
1800,2704,fig-003407,1
1801,2704,fig-003408,1
1802,2706,fig-000742,1
1803,2706,fig-000745,1
1804,2706,fig-001382,1
1805,2706,fig-006944,1
1806,2706,fig-010416,1
1807,2706,fig-010417,1
1808,2709,fig-000879,1
1809,2709,fig-002470,1
1810,2712,fig-000961,1
1811,2713,fig-003512,2
1812,2713,fig-003613,1
1813,2713,fig-003614,1
1814,2717,fig-002309,1
1815,2717,fig-002310,1
1816,2717,fig-002311,1
1817,2719,fig-006960,1
1818,2726,fig-000372,1
1819,2740,fig-009752,1
1820,2740,fig-009755,1
1821,2740,fig-009756,1
1822,2745,fig-000769,1
1823,2748,fig-000284,1
1824,2751,fig-003513,1
1825,2751,fig-003624,1
1826,2751,fig-003628,1
1827,2751,fig-003629,1
1828,2752,fig-009718,1
1829,2757,fig-000088,1
1830,2759,fig-000076,1
1831,2760,fig-000530,1
1832,2762,fig-001375,1
1833,2762,fig-007831,1
1834,2762,fig-007843,1
1835,2762,fig-007869,1
1836,2762,fig-007870,1
1837,2764,fig-001417,1
1838,2766,fig-000225,1
1839,2767,fig-002035,1
1840,2767,fig-005797,1
1841,2767,fig-011206,1
1842,2768,fig-001270,1
1843,2770,fig-002330,2
1844,2770,fig-003668,1
1845,2770,fig-003729,1
1846,2770,fig-003742,1
1847,2777,fig-000886,1
1848,2778,fig-000742,1
1849,2779,fig-001197,1
1850,2786,fig-007820,1
1851,2792,fig-006640,1
1852,2792,fig-006649,1
1853,2801,fig-000456,1
1854,2802,fig-005974,1
1855,2802,fig-005975,1
1856,2812,fig-005626,1
1857,2813,fig-001363,1
1858,2813,fig-003332,1
1859,2813,fig-003333,1
1860,2813,fig-003334,1
1861,2813,fig-003335,1
1862,2822,fig-000411,1
1863,2824,fig-006789,1
1864,2824,fig-006868,1
1865,2825,fig-000438,1
1866,2825,fig-000734,1
1867,2825,fig-001211,1
1868,2825,fig-004370,1
1869,2825,fig-004372,2
1870,2825,fig-010619,1
1871,2826,fig-003243,1
1872,2826,fig-003244,1
1873,2826,fig-003245,1
1874,2826,fig-003249,1
1875,2828,fig-001369,1
1876,2841,fig-001262,1
1877,2846,fig-000233,1
1878,2846,fig-002334,1
1879,2846,fig-006882,1
1880,2846,fig-006898,1
1881,2851,fig-000516,1
1882,2851,fig-003679,1
1883,2851,fig-003726,1
1884,2852,fig-006985,1
1885,2852,fig-006986,1
1886,2852,fig-006988,1
1887,2852,fig-006989,1
1888,2852,fig-006990,1
1889,2853,fig-000173,1
1890,2853,fig-007737,1
1891,2853,fig-009932,1
1892,2853,fig-009934,1
1893,2855,fig-003769,1
1894,2859,fig-000334,1
1895,2860,fig-006055,1
1896,2860,fig-006056,1
1897,2861,fig-002215,1
1898,2861,fig-003422,1
1899,2866,fig-010633,1
1900,2868,fig-000381,1
1901,2868,fig-001214,1
1902,2868,fig-006408,1
1903,2868,fig-006409,1
1904,2868,fig-006410,1
1905,2868,fig-006411,1
1906,2868,fig-006413,1
1907,2868,fig-006765,1
1908,2868,fig-006766,1
1909,2868,fig-006768,1
1910,2868,fig-006770,1
1911,2868,fig-006771,1
1912,2870,fig-001283,1
1913,2872,fig-005949,1
1914,2872,fig-007162,1
1915,2872,fig-007163,1
1916,2872,fig-007164,1
1917,2873,fig-003414,1
1918,2873,fig-003415,1
1919,2873,fig-003416,1
1920,2881,fig-000246,1
1921,2883,fig-003925,1
1922,2883,fig-003928,1
1923,2886,fig-001389,1
1924,2886,fig-001486,1
1925,2887,fig-000803,1
1926,2888,fig-001296,1
1927,2889,fig-005645,1
1928,2909,fig-006826,1
1929,2909,fig-006827,1
1930,2911,fig-004222,1
1931,2911,fig-004223,1
1932,2911,fig-004224,1
1933,2913,fig-003015,1
1934,2913,fig-003016,1
1935,2913,fig-003017,1
1936,2913,fig-003018,1
1937,2922,fig-004494,2
1938,2922,fig-004513,1
1939,2922,fig-004514,1
1940,2922,fig-004515,1
1941,2922,fig-004516,1
1942,2925,fig-001357,1
1943,2928,fig-005950,1
1944,2929,fig-004838,1
1945,2929,fig-004843,2
1946,2929,fig-004844,1
1947,2935,fig-006957,1
1948,2935,fig-006964,1
1949,2935,fig-006965,1
1950,2950,fig-000641,1
1951,2950,fig-006377,1
1952,2952,fig-001222,1
1953,2954,fig-003320,1
1954,2954,fig-003341,1
1955,2954,fig-003342,1
1956,2955,fig-006858,1
1957,2955,fig-006871,1
1958,2959,fig-000467,1
1959,2963,fig-003461,1
1960,2963,fig-003462,1
1961,2963,fig-003463,1
1962,2972,fig-001301,1
1963,2972,fig-003466,1
1964,2973,fig-001295,1
1965,2979,fig-009411,1
1966,2979,fig-009412,1
1967,2979,fig-009413,1
1968,2985,fig-000895,1
1969,2987,fig-007464,1
1970,2987,fig-007465,1
1971,2987,fig-007466,1
1972,2987,fig-007467,1
1973,2990,fig-003268,1
1974,2990,fig-003269,1
1975,2990,fig-003270,1
1976,2995,fig-000096,1
1977,2996,fig-007366,1
1978,2996,fig-007368,1
1979,2996,fig-007369,1
1980,2996,fig-007370,1
1981,2996,fig-007371,1
1982,2996,fig-007372,1
1983,2996,fig-007373,1
1984,2998,fig-001714,1
1985,2998,fig-002330,1
1986,2998,fig-003668,1
1987,2998,fig-004024,1
1988,3010,fig-006477,1
1989,3010,fig-006478,1
1990,3010,fig-006480,1
1991,3010,fig-006482,1
1992,3014,fig-000208,2
1993,3014,fig-000729,1
1994,3016,fig-002248,1
1995,3016,fig-011064,1
1996,3018,fig-003423,1
1997,3018,fig-004555,1
1998,3025,fig-005771,1
1999,3028,fig-000837,1
2000,3028,fig-003697,1
2001,3033,fig-002687,1
2002,3033,fig-003869,1
2003,3033,fig-003893,1
2004,3033,fig-003894,1
2005,3037,fig-000583,1
2006,3040,fig-000061,1
2007,3043,fig-005876,1
2008,3045,fig-000341,1
2009,3052,fig-006294,1
2010,3052,fig-006295,1
2011,3052,fig-006296,1
2012,3057,fig-002485,1
2013,3057,fig-002486,1
2014,3057,fig-002487,1
2015,3069,fig-004585,1
2016,3069,fig-004586,1
2017,3069,fig-004587,1
2018,3077,fig-004696,3
2019,3077,fig-004966,1
2020,3077,fig-006381,1
2021,3077,fig-006384,1
2022,3077,fig-006385,1
2023,3079,fig-000444,1
2024,3081,fig-007199,1
2025,3081,fig-007206,1
2026,3082,fig-001198,1
2027,3082,fig-004402,1
2028,3082,fig-004695,1
2029,3084,fig-003431,1
2030,3089,fig-000138,1
2031,3089,fig-000357,1
2032,3089,fig-000372,1
2033,3089,fig-000690,1
2034,3089,fig-000693,1
2035,3090,fig-001495,1
2036,3093,fig-000578,1
